report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,vario
67.62559300000004,511.44,30.830345507010335,5.078566041656176,-5,-3,-2.69
67.80559300000004,511.62,30.42979751050953,5.176372893060004,-3,-3,-2.45
68.02559300000001,511.84,29.525099578190094,5.283952371525582,-1,-3,-2.14
68.21559300000001,512.03,28.410540315530927,5.398142849070853,2,-2,-1.92
68.43559300000004,512.25,27.673674682054124,5.518907574382666,6,-2,-1.69
68.6255930000001,512.44,27.603585059974822,5.645796101495562,7,-3,-1.5
68.81559300000004,512.63,27.92916513800802,5.779009719362186,8,-4,-1.28
69.01559300000008,512.83,29.590638170660306,5.914619576488385,9,-5,-1.07
69.21559300000001,513.03,30.725444401561866,6.050965910454896,10,-6,-0.91
69.45559300000002,513.27,30.556853585086408,6.185113700350456,11,-8,-0.73
69.6255930000001,513.44,28.523956097087428,6.315452294485138,8,-10,-0.66
69.82559300000003,513.64,25.15576474687263,6.438476298135329,12,-11,-0.85
70.02559300000007,513.84,24.320484563177498,6.551763624281361,7,-12,-1.01
70.225593,514.04,22.95459137745916,6.657037797730348,12,-11,-1.14
70.46559300000001,514.28,21.77070618880296,6.749054723649338,6,-11,-1.26
70.61559299999999,514.43,21.44196010306018,6.826527204536616,8,-9,-1.28
70.82559300000003,514.64,21.077480970970715,6.886148730358491,3,-9,-1.34
