report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch
75.47000000000003,373.62,44.36412988449298,4.696587356797074,-2
75.68,373.83,45.47106755612713,4.7398692976775525,1
75.88,374.03,46.00753459810598,4.785303784605348,-3
76.11000000000001,374.26,46.41277203705101,4.832140421591283,-1
76.29000000000002,374.44,46.37101514867199,4.881025252400391,-2
76.48000000000002,374.63,46.57942525560891,4.932303919729622,-4
76.68,374.83,46.41277203705101,4.987102290964336,-3
76.87,375.02,46.97972994292543,5.042389965081193,-3
77.11000000000001,375.26,46.77310353489187,5.101031190287536,-1
77.28000000000003,375.43,35.84685218013556,5.159189777058876,-3
77.48000000000002,375.63,25.664013357864608,5.215489595933258,0
77.69,375.84,23.537922614802017,5.271249178550588,0
77.87,376.02,20.706587239379665,5.326219890333296,2
78.12,376.27,14.464285714285714,5.379842390089386,4
78.27000000000004,376.42,27.345052811528927,5.431243308090962,6
78.47000000000003,376.62,39.64466694710574,5.482495508792438,7
78.68,376.83,44.36412988449298,5.532120263457641,8
78.87,377.02,45.923245914309256,5.581098891201189,9
79.11000000000001,377.26,45.88104350449349,5.62871795839317,9
79.29000000000002,377.44,46.1756503882242,5.675320982658612,9
79.48000000000002,377.63,45.866967405526076,5.721095085328211,11
79.68,377.83,45.54201637062242,5.7638451266914155,14
79.87,378.02,45.40000786658208,5.807995706399996,12
80.12,378.27,45.243283693690444,5.849739947644439,9
80.29000000000002,378.44,44.971291863106785,5.890243084250564,7
80.48000000000002,378.63,44.61088140572789,5.929044732434027,7
80.68,378.83,44.63982132535013,5.966671745807503,4
80.87,379.02,44.68319606075735,6.002762256403707,2
81.13,379.28,44.63982132535013,6.037029739743072,2
81.28000000000003,379.43,44.827475403154345,6.069206529237267,1
81.48000000000002,379.63,45.20044642636682,6.100018702144787,0
81.67000000000002,379.82,45.54201637062242,6.129505176968344,0
81.87,380.02,45.993497211174166,6.157931554244185,-1
82.11000000000001,380.26,46.203610215423375,6.185029369152516,-2
82.26000000000005,380.41,46.24551826051551,6.211737469544139,-2
82.48000000000002,380.63,46.46838951900309,6.235960485502563,-2
82.67000000000002,380.82,46.75929597635193,6.257643762718032,-3
82.88,381.03,46.77310353489187,6.278451729909356,-3
83.12,381.27,47.03467701427038,6.2973188217288865,-3
83.27000000000004,381.42,46.96598313065075,6.313991498328194,-4
83.48000000000002,381.63,47.199134428677034,6.32861342901884,-3
83.68,381.83,47.02094626605362,6.341323609530612,-2
83.87,382.02,46.85586344072116,6.352996334301668,-2
84.11000000000001,382.26,46.86964255098541,6.361916402061165,0
84.26000000000005,382.41,46.80070643108905,6.3695455675766945,-2
84.48000000000002,382.63,46.607142857142854,6.376263183935398,0
84.68,382.83,46.55169115058648,6.3813429765125225,0
84.88,383.03,46.49617331193031,6.384708857498442,0
85.11000000000001,383.26,46.51005898442501,6.387108344858438,0
85.27000000000004,383.42,46.42668265388878,6.388520661118874,1
85.48000000000002,383.63,46.56556026787634,6.386592387156013,1
85.67000000000002,383.82,46.51005898442501,6.383466041432971,1
85.89000000000004,384.04,46.28738836258286,6.37815267207632,1
86.13,384.28,46.25947917200653,6.37093909842841,0
86.31,384.46,46.24551826051551,6.361582813054462,1
86.48000000000002,384.63,46.231553133136686,6.352104659820981,1
86.68,384.83,46.25947917200653,6.342375597988619,0
86.87,385.02,46.25947917200653,6.330792863227953,1
87.11000000000001,385.26,46.18963241742829,6.318982124578151,0
87.29000000000002,385.44,45.979455538671324,6.307334626733552,0
87.48000000000002,385.63,46.11967988233417,6.296189079924645,0
87.68,385.83,46.035596530936616,6.285115229170754,0
87.87,386.02,46.0636413684638,6.275090958931864,0
88.11000000000001,386.26,46.09166914189281,6.26687158211176,0
88.28000000000003,386.43,46.37101514867199,6.260162487070401,-1
88.48000000000002,386.63,46.49617331193031,6.254189239273901,-1
88.67000000000002,386.82,46.59328611747072,6.248746977414039,-1
88.87,387.02,46.357087827394146,6.2438347372165115,-1
89.11000000000001,387.26,46.38493828819867,6.239123234140808,-1
89.28000000000003,387.43,46.37101514867199,6.234475246977257,0
89.48000000000002,387.63,46.53781790004726,6.2302383905623016,0
89.68,387.83,46.46838951900309,6.225284745059968,-1
89.89000000000004,388.04,46.231553133136686,6.219531533929672,0
90.10000000000002,388.25,45.93730476843145,6.2141804488201995,0
90.28000000000003,388.43,45.90918275491832,6.209794034611341,-1
90.47000000000003,388.62,45.90918275491832,6.20506671133612,0
90.69,388.84,46.02156770338827,6.199991504128448,1
90.88,389.03,45.95135932123649,6.194850798324393,0
91.10000000000002,389.25,46.02156770338827,6.1914396685471385,1
91.29000000000002,389.44,46.00753459810598,6.188962819142024,1
91.49000000000001,389.64,45.74008758457834,6.187543150528979,0
91.68,389.83,45.979455538671324,6.187658933180935,0
91.87,390.02,45.93730476843145,6.189103228873835,0
