report_t_s,t,IAS_kmh,Glide_ratio_GNSS,pitch,roll,GNSS_speed_kmh
10.669644860108091,328.44,32.62143717351071,12.958861529244185,3,1,45.612
10.869439810654038,328.64,32.08253267840967,13.377137382272478,4,1,45.144
11.1091937513092,328.88,31.08066365220061,13.898575187734792,4,3,44.676
11.269029711745992,329.04,30.23821241072161,14.505938871872651,5,3,44.1
11.46882466229194,329.24,29.786388738509952,15.20593392869463,5,3,43.524
11.668619612837889,329.44,29.54696192815216,15.864929811090187,5,3,42.696
11.868414563383837,329.64,29.48132624117808,16.389483944427948,4,3,41.976
12.108168504038996,329.88,29.87297726053035,16.646098496143217,4,1,41.436
12.268004464475789,330.04,29.65603192593096,16.45065860873704,4,1,40.68000000000001
12.467799415021737,330.24,29.10659508687026,15.858717898430532,4,1,39.924
12.657604618040397,330.43,27.92916513800802,14.955042729708255,4,1,39.348
12.857399568586345,330.63,27.39224016813104,13.848946553973084,4,0,38.7
13.097153509241506,330.87,27.179251915641046,12.664680523588231,4,0,38.124
13.266979217205588,331.04,26.868621692090066,11.526307925687776,3,-1,37.62
13.456784420224247,331.23,26.748187998899844,10.434026457876378,3,-2,37.152
13.656579370770194,331.43,26.84457817793046,9.479870217152337,2,-2,36.792
13.866364068843431,331.64,27.22672662765656,8.671308420160557,1,-2,36.54
14.086138514444015,331.86,27.439346376906226,7.990127939932672,1,-2,36.324
14.265953969935385,332.04,27.036327602026162,7.456861179322108,0,-2,36.108
14.465748920481333,332.24,27.10788395373161,7.019848101671468,-1,-2,36.18000000000001
14.655554123499993,332.43,27.486371855068505,6.677865243827254,-2,-2,36.216
14.855349074045941,332.63,27.813324053373396,6.426159827041872,-2,-2,36.36
15.10509276222839,332.88,28.433259663676285,6.248162005869507,-3,-2,36.576
15.264928722665182,333.04,28.569196341371534,6.127055816859937,-3,-2,36.648
15.46472367321113,333.24,29.128771543486916,6.091518240801495,-3,-2,37.007999999999996
15.664518623757079,333.44,29.173073883221804,6.1125883768173175,-3,-2,37.116
15.854323826775738,333.63,29.195199843082953,6.185046214811276,-3,-2,37.404
16.0940777674309,333.87,29.217309047192956,6.309977363507863,-2,-2,37.476
16.26390347539498,334.04,29.128771543486916,6.4708527297981675,-2,-2,37.476
16.45370867841364,334.23,28.816748159530352,6.686870410317464,-1,-2,37.548
16.673483124014165,334.45,28.995458388217575,6.952212006726493,0,-3,37.583999999999996
16.863288327032826,334.64,28.928571428571427,7.239084707903212,0,-3,37.548
17.083062772633408,334.86,28.90624138168652,7.561720937623264,1,-3,37.62
17.272867975652066,335.05,28.79433139366433,7.9008080253322435,1,-3,37.476
17.472662926198016,335.25,28.726976140263446,8.174906814612237,1,-3,37.404
17.662468129216673,335.44,27.580182270638325,8.366293041914375,2,-2,37.080000000000005
